Sector;Empresa;Simbolo;Fecha;Apertura;MaximoDiario;MinimoDiario;Volumen;Cierre
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;13/07/2023;670;684,5;665,7;266307;664,25
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;12/07/2023;659,5;674,55;659,5;211867;652,25
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;11/07/2023;647,55;665;643,15;254684;647,4
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;10/07/2023;661,2;672,5;644,5;192643;658
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;07/07/2023;622,5;669,35;615;386171;624,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;06/07/2023;624;636;616;90147;635,15
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;05/07/2023;630;636;605;252766;621,6
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;04/07/2023;636;652;620;125872;636
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;03/07/2023;639;648;609;139885;627,15
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;30/06/2023;627;635;612;199449;634,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;29/06/2023;637;649;621;59572;629,7
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;28/06/2023;625;654;620;90030;629,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;27/06/2023;651;660;610;213595;646,25
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;26/06/2023;685,5;700;615;389337;659,6
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;23/06/2023;668,8;692;650;217626;661,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;22/06/2023;688;700;649,7;191007;687,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;21/06/2023;620,5;691;620,5;244915;618,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;20/06/2023;615;629;596;209532;611,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;19/06/2023;615;629;596;209532;611,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;16/06/2023;615;629;596;209532;611,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;15/06/2023;580;616,9;580;177284;576,25
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;14/06/2023;570;584,9;569;72246;567,6
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;13/06/2023;593,5;599,8;565;235264;593,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;12/06/2023;564;594;555,5;86696;572,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;09/06/2023;581,9;581,9;564;133753;581,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;08/06/2023;575,5;628;575,5;154663;588
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;07/06/2023;600;600;568,5;163958;592,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;06/06/2023;560,5;601;560,5;286102;545,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;05/06/2023;508;547,95;505;139338;513
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;02/06/2023;510;518,1;491;83367;506,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;01/06/2023;482;528;475,05;148043;475,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;31/05/2023;491;499;474;139553;490,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;30/05/2023;482,1;491;480;63582;479,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;29/05/2023;473;481,9;470;33263;472,7
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;26/05/2023;478;480;470;145847;475,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;25/05/2023;478;480;470;145847;475,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;24/05/2023;478;480;470;145847;475,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;23/05/2023;475,9;481;468;139182;467,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;22/05/2023;480,5;489;461;190490;479,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;19/05/2023;479,35;490;472;120832;477,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;18/05/2023;481;481;467;42787;478,75
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;17/05/2023;466;485;466;58256;466,75
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;16/05/2023;484,4;487;467;67293;479,15
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;15/05/2023;490,8;490,8;450;63006;480,4
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;12/05/2023;475;489,5;470;82831;477,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;11/05/2023;494,8;494,8;470;52652;485,7
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;10/05/2023;475;490;464;58045;469,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;09/05/2023;470;473;459;29006;470,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;08/05/2023;464;476,95;457,65;78020;464,6
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;05/05/2023;440;474,55;440;63046;428,984
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;04/05/2023;454,5;477,5;442,85;87199;460,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;03/05/2023;457;470;452,35;123484;457,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;02/05/2023;472;472;449;70495;470,3
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;01/05/2023;460,9;479,95;453,2;80980;467,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;28/04/2023;460,9;479,95;453,2;80980;467,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;27/04/2023;488;489;461,2;50150;485,25
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;26/04/2023;462;487;442,85;78801;467,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;25/04/2023;470;472;456,85;139560;461,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;24/04/2023;451;465;441,85;76752;455,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;21/04/2023;449;460;440;72752;444,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;20/04/2023;432;449,1;425;59595;436,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;19/04/2023;459,95;459,95;430;205120;463,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;18/04/2023;478;478;463,1;81739;463,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;17/04/2023;468,05;470,5;453,85;81474;459,75
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;14/04/2023;445;462,5;442;69071;441,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;13/04/2023;447;464;441,4;169252;444,3
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;12/04/2023;444;447;434,7;93175;436,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;11/04/2023;433;441;429,25;63795;432,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;10/04/2023;425;433;418,8;195872;416,4
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;06/04/2023;401,5;418;392;60086;400,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;05/04/2023;401,5;418;392;60086;400,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;04/04/2023;412,5;421,75;397,6;72497;412,7
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;03/04/2023;410,25;417,7;406;39383;406,4
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;31/03/2023;404;416;396,9;119447;404,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;30/03/2023;399,65;410;392,1;67661;400,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;29/03/2023;399,5;409;395,05;163115;388,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;28/03/2023;360;389,9;358,55;399013;357,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;27/03/2023;340;358;340;85553;334,35
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;24/03/2023;346;354,95;332;120886;348,35
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;23/03/2023;346;354,95;332;120886;348,35
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;22/03/2023;345,25;357,95;340;83801;351,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;21/03/2023;345;358;345;191216;342,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;20/03/2023;345,5;354,25;337;115334;344,35
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;17/03/2023;352;352,45;340,6;125613;352,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;16/03/2023;332,5;355,45;331,95;115105;332,25
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;15/03/2023;350;350;328,85;213180;353,35
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;14/03/2023;362;380,2;352,05;218240;362,3
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;13/03/2023;374,95;389;360;130944;381,4
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;10/03/2023;381,25;384,95;365,1;130031;381,25
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;09/03/2023;393;399;378;82135;385,7
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;08/03/2023;385;392;376;287688;379,4
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;07/03/2023;382;387,7;376,6;156579;382
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;06/03/2023;385;393;380;92179;383,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;03/03/2023;387;393;381;123001;387,25
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;02/03/2023;408;408;385,05;102432;406,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;01/03/2023;407,1;417;396,65;144454;411,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;28/02/2023;406,1;418;406,1;62360;411
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;27/02/2023;412;420,5;410;59748;409,35
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;24/02/2023;422;422;405,3;55494;419,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;23/02/2023;410;420;408;50855;409,15
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;22/02/2023;423;425;405;108434;422,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;21/02/2023;451;451;414;161208;443
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;20/02/2023;451;451;414;161208;443
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;17/02/2023;451;451;414;142645;443
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;16/02/2023;432;449,5;430;72153;430,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;15/02/2023;444,5;450;425;93301;437,6
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;14/02/2023;454;459,55;437,5;120664;452,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;13/02/2023;432;454,3;426;45304;433,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;10/02/2023;445;445;431;48820;435,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;09/02/2023;456;470;431;94601;455,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;08/02/2023;435;457,5;433;152940;434,75
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;07/02/2023;422;437;410;118910;425
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;06/02/2023;429;439;414,95;44630;427,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;03/02/2023;475;475;425,5;144307;458,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;02/02/2023;472;475;457,35;51684;465,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;01/02/2023;477;479;450,45;104287;476
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;31/01/2023;461;480,95;456,95;142628;460,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;30/01/2023;483;489,95;460;89283;483,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;27/01/2023;498;498;470;84229;499,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;26/01/2023;495;509;481;138599;492,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;25/01/2023;461,5;499,65;447;120743;461,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;24/01/2023;460;471,05;440,1;219216;459,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;23/01/2023;446;460,5;437;127803;441,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;20/01/2023;425;446,95;421;176551;416,6
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;19/01/2023;417;420;391;255713;417
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;18/01/2023;473;490;410;344854;472,75
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;17/01/2023;440;474;430;291975;439,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;16/01/2023;429;449;429;184691;427,7
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;13/01/2023;420;433,2;400,05;184011;415,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;12/01/2023;400;418;392,5;119480;395,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;11/01/2023;369;398,2;368,45;144811;368,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;10/01/2023;377;379,5;365;68548;372,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;09/01/2023;362;379;362;124883;372,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;06/01/2023;373;382;363,35;145974;372,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;05/01/2023;364,5;378;360;153925;364,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;04/01/2023;363;373;344,5;102987;361,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;03/01/2023;375;384,5;355,05;132376;376,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;02/01/2023;366,5;385;365;55839;366,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;30/12/2022;360;378,45;351;208900;360
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;29/12/2022;372;375;359;131680;368,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;28/12/2022;357;374;354;270770;355,6
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;27/12/2022;350;360;330;68848;343,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;26/12/2022;333;350;329;77547;333,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;23/12/2022;317,5;336;311;183392;317,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;22/12/2022;309;318;302,5;119412;305,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;21/12/2022;296;312;290;268573;287,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;20/12/2022;290;293,5;283;9669;287,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;19/12/2022;290;293,35;283;113043;285,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;16/12/2022;287,45;295;273;164616;286,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;15/12/2022;293;296;285,55;174658;292,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;14/12/2022;305;308;283,9;187249;292,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;13/12/2022;312,5;323;291,5;253005;312,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;12/12/2022;310;313,5;291,5;30290;314,3
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;09/12/2022;307,1;320;300,5;269998;307,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;08/12/2022;307,1;320;300,5;269998;307,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;07/12/2022;307,1;320;300,5;269867;307,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;06/12/2022;296,5;310;296,5;124524;301,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;05/12/2022;302;312,65;297,2;183627;303
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;02/12/2022;294,5;311;287;631513;289,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;01/12/2022;290;297;286,5;377407;289,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;30/11/2022;291,2;296;283;203346;291,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;29/11/2022;281,5;293;280;250925;281,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;28/11/2022;289;293;278;551757;288,7
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;25/11/2022;289;294;283;744127;288,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;24/11/2022;284;289,9;283;133225;281,6
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;23/11/2022;283;290;280;432297;278,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;22/11/2022;271,9;282;267,8;359205;271,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;21/11/2022;263;272;252;169668;263,15
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;18/11/2022;263;271,9;252;165265;263,15
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;17/11/2022;265,5;270;265;184123;264,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;16/11/2022;258;267,5;258;366393;257,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;15/11/2022;253;263,95;251;92657;251,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;14/11/2022;247;254;240;129791;246,75
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;11/11/2022;250;253;244;101703;251,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;10/11/2022;252;255;241,25;37392;246,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;09/11/2022;250;254;245;113563;254,75
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;08/11/2022;256;263,5;249;48516;254,25
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;07/11/2022;259,75;265,2;256;19205;259,7
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;04/11/2022;261,5;264,7;258,55;48680;261,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;03/11/2022;255;263;254,5;42238;256,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;02/11/2022;262,5;263,2;255;63025;262,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;01/11/2022;258,899;267,55;258;198684;258,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;31/10/2022;256,899;260;252,3;39008;258
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;28/10/2022;262;265,05;254,75;90469;261,649
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;27/10/2022;260;262,7;256;85224;259,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;26/10/2022;260;263,9;255,35;81964;259
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;25/10/2022;251;259,75;246,7;79180;248,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;24/10/2022;255;255;240;74788;249,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;21/10/2022;241;249,5;241;20013;241,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;20/10/2022;245,15;250;232;92435;245,15
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;19/10/2022;248;248,55;238;81131;246,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;18/10/2022;250;252;244;36643;251
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;17/10/2022;243,25;252;243,25;31195;243,4
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;14/10/2022;255;257;242,55;55133;253,6
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;13/10/2022;245,7;256,3;245,2;49517;246,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;12/10/2022;254,85;254,85;245;20391;252,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;11/10/2022;256,3;260,85;246,5;146130;266,15
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;10/10/2022;269;269,9;262,15;63543;267,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;07/10/2022;269;269,9;262,15;63543;267,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;06/10/2022;269;269,9;262,15;63543;267,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;05/10/2022;262,5;268;259;19060;262,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;04/10/2022;269;269;261;34395;262
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;03/10/2022;260;265;255,25;39298;252,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;30/09/2022;252;256;248,75;18466;251,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;29/09/2022;251,5;252,4;246,5;35707;252,8
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;28/09/2022;249;256,899;243,5;34473;246,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;27/09/2022;246,2;252,8;245;45575;245
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;26/09/2022;261;261;242,9;184331;261,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;23/09/2022;277;277;260,149;178247;279,15
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;22/09/2022;265,5;281,5;265,5;116526;267,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;21/09/2022;270;274,95;266;102289;272,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;20/09/2022;278,2;279,5;269,5;128836;279,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;19/09/2022;267;284,95;265;215026;265,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;16/09/2022;269;272,5;264;116111;273,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;15/09/2022;285;285;269,5;115747;276,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;14/09/2022;268,5;278,65;264,75;30405;267,3
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;13/09/2022;280;280;267;103559;278
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;12/09/2022;273,4;287;273,4;109335;272,2
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;09/09/2022;269,05;276,15;266,5;126625;269,05
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;08/09/2022;272;273,7;268;194397;271,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;07/09/2022;263;272,15;261;141335;264,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;06/09/2022;272;272;260;153459;272,4
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;05/09/2022;268,5;279,5;263;52512;268,5
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;01/09/2022;277,1;278,5;266;116180;277,1
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;31/08/2022;290;290,3;274,55;268855;291,65
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;30/08/2022;297;297,5;289;127644;298,85
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;29/08/2022;291;300;288;218046;291
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;26/08/2022;292;292,85;283;307571;291,75
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;25/08/2022;281,25;294,6;275;360814;278,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;24/08/2022;271,5;279,35;266;204820;270,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;23/08/2022;265;274,35;264;114686;265,7
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;22/08/2022;273,7;273,7;262,85;135523;271
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;19/08/2022;270;272;257,55;23023;270,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;18/08/2022;265;271,5;261;86889;261,899
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;17/08/2022;258;262,5;254;102641;255,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;16/08/2022;266,4;269,5;254,5;117430;263,95
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;15/08/2022;253,5;265;251,5;50270;255,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;12/08/2022;253,5;265;251,5;50270;255,55
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;11/08/2022;255;260;253,9;74915;256,45
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;10/08/2022;255,4;258;252;61553;258
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;09/08/2022;260;266,1;255;78259;260,899
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;08/08/2022;255;262,95;251;70568;252,9
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;05/08/2022;260;260,1;251;90450;255
TELECOMUNICACIONES;TELECOM ARGENTINA S.A.;TECO2;04/08/2022;264;264;252;77330;256,55
